Boletos,Ingresos,% Δ,Cantidad,% Δ
La Quiaca → San Juan,381149.99926,,3,
Pto San Julian → PUERTO MADRYN,375985.00062,2.6323543861699994,3,2
SAN ANTONIO OESTE → LINIERS,370810.000141,,3,
Pto Santa Cruz → PUERTO MADRYN,370286.998681,,3,
PARANA → BAHIA BLANCA,361199.999419,,3,
PUERTO MADRYN → LINIERS,358790.000794,,3,
PUERTO MADRYN → Pto San Julian,347129.999361,2.353589035921359,3,2
San Juan → El Talar Terminal,340829.999013,,3,
PUERTO MADRYN → Pto Santa Cruz,339599.99927300005,,3,
SAN ANTONIO OESTE → Mendoza,338566.000065,,3,
Angelica Acc R19 → San Martin (MZA),328859.998883,,3,
CALETA OLIVIA → General Roca,327389.998748,,3,
SAN JUAN → TUCUMAN,315370.001249,2.3596463556609457,3,2
TUCUMAN → SAN JUAN,315369.998923,1.4709707569711221,3,2
Cnia 25 de Mayo - LPM → PUERTO MADRYN,315329.998062,,3,
Mendoza → Angelica Acc R19,314999.999625,,3,
Mendoza → Aguilares - TUC,311849.999324,,3,
VIEDMA → Caleta Olivia,310490.000941,,3,
CDRO RIVADAVIA → NEUQUEN,310439.999866,1.3493264654692456,3,2
Villa Regina → Mar del Plata,309750.000208,,3,
LA PLATA → SAN ANTONIO OESTE,308699.998638,,3,
Angelica Acc R19 → Mendoza,305970.00065299997,,3,
San Martin (MZA) → SANTA FE,303449.99912500003,,3,
Luis Piedrabuena → TRELEW,299084.00006999995,,3,
PUERTO MADRYN → Realico - LPM,296639.99919400003,,3,
Mendoza → Lujan Terminal - BUE,289490.000576,,3,
Mendoza → Pilar Bs As,285600.000259,,3,
Buenos Aires → GENERAL ALVEAR,283500.001239,,3,
Mar del Plata → Villa Regina,280349.999515,,3,
CORDOBA → Palpalá,274259.998837,,3,
SAN LUIS → PARANA,270899.999758,,3,
PUNTA ALTA → RIO CUARTO,267750.001532,,3,
COMODORO RIVADAVIA → Rio Colorado,265329.999479,,3,
CDRO RIVADAVIA → RIO GALLEGOS,261449.999266,1.5937500069993182,3,0.5
Perico → CORDOBA,255789.999798,,3,
CORDOBA → Jacinto Arauz Acc,255386.000123,,3,
VIEDMA → LINIERS,253050.00114900002,,3,
San Salvador de Jujuy → San Juan,243599.998826,,3,
Lujan Terminal - BUE → SAN LUIS,241919.999338,,3,
SAN LUIS → Lujan Terminal - BUE,241919.999338,,3,
SIERRA GRANDE - RNG → Pigue PARADOR,241919.997873,,3,
ROSARIO - SFE → San Martin (MZA),236150.000552,,3,
Santa Isabel - LPM → Bariloche,234989.999366,,3,
San Francisco - CBA → San Martin (MZA),222089.99831700002,,3,
Mendoza → Las Varillas - CBA,221339.99985,,3,
PUNTA ALTA → SAN LUIS,221079.998732,,3,
VIEDMA → CALETA OLIVIA,214870.29897499998,,3,
RESISTENCIA → TUCUMAN,205460.00016499998,,3,
Bella Vista - COR → ROSARIO - SFE,204399.999939,,3,
LA RIOJA → Metan,201809.998624,,3,
Mendoza → Lujan De Cuyo Saenz Pena Y Patricios,5040.000879,,3,
Eugenio Bustos → Cipolletti - RNG,198240.001869,,3,
RIO CUARTO → SANTIAGO DEL ESTERO,197199.999956,,3,
ROSARIO - SFE → Daireaux Acc,196577.00044,,3,
TERMAS RIO HONDO → RESISTENCIA,196110.001179,,3,
Villa Mercedes - SLU → LINIERS,194780.001757,,3,
SANTIAGO DEL ESTERO → LA RIOJA,191207.998283,,3,
SANTIAGO DEL ESTERO → Gral Guemes,189432.108754,,3,
San Juan → LA RIOJA,185319.99952,,3,
TRELEW → Villa Regina,183450.00037899998,0.8010014001162744,3,0.5
Tunuyan (PLAZA) → NEUQUEN,182069.99978,,3,
NEUQUEN → Eugenio Bustos,182020.00009,,3,
CATAMARCA → Metan,181769.999884,,3,
Pergamino Terminal → Esquina Acc,179460.00014,,3,
Cipolletti - RNG → Tunuyan - Mza,177219.99943999999,,3,
La Falda → Mendoza,175560.000397,,3,
Barda del Medio Acc → Mendoza,175470.00108999998,,3,
Palpalá → CORDOBA,172520.000562,,3,
Monte Coman C/C → CORDOBA,164699.99950399998,,3,
RIO CUARTO → PARANA,161700.001415,,3,
Temuco → Villa la Angostura,151200.0002,,3,
BAHIA BLANCA → Realico - LPM,151160.000006,,3,
SGO DEL ESTERO → San Salvador de Jujuy,148380.000133,,3,
RAWSON → General Roca,148324.999195,,3,
CORDOBA → SGO DEL ESTERO,147010.000126,0.31263615690414087,3,0.5
SAN LUIS → ROSARIO - SFE,141750.000044,,3,
TUCUMAN → Charata acc - CHA,141749.999624,,3,
SANTA FE → RESISTENCIA,141461.598412,,3,
Mina Clavero → San Martin (MZA),139770.000573,,3,
San Martin (MZA) → Mina Clavero,139769.999674,,3,
Vicuña Mackenna → SANTA ROSA - LPM,138614.000987,,3,
GENERAL ALVEAR → General Pico - LPM,137239.99979700003,,3,
PARANA → Goya Terminal,136720.000755,,3,
Huinca Renanco → BAHIA BLANCA,135300.000265,0.3148687981547939,3,0.5
VIEDMA → RAWSON,132099.999838,,3,
SIERRA GRANDE - RNG → COMODORO RIVADAVIA,131670.000271,,3,
General Roca → Arroyo Verde - RNG,131241.00028,,3,
BAHIA BLANCA → Villa Regina,126000.001035,,3,
PARANA → Pergamino Terminal,124380.000118,,3,
San Martin (MZA) → Villa Carlos Paz,123690.000374,,3,
SANTIAGO DEL ESTERO → Roque Saenz Peña,122880.000331,,3,
Pigue PARADOR → VIEDMA,120590.000145,,3,
VIEDMA → Pigue PARADOR,115700.00106099999,,3,
LA RIOJA → Perico,115290.00193500001,,3,
LAS GRUTAS → SANTA ROSA - LPM,114575.999435,,3,
Retiro Buenos Aires → Junín,104280.001683,,3,
Almafuerte - CBA → SANTA ROSA - LPM,102880.00038700001,,3,
Canalejas → General Pico - LPM,100799.999389,,3,
Villa Maria - CBA → PARANA,99959.99875,,3,
CALETA OLIVIA → RAWSON,98870.00015400001,,3,
Bariloche → Barda del Medio Acc,97650.000933,,3,
SANTIAGO DEL ESTERO → CORRIENTES,97239.99966,,3,
Gancedo acc → CORRIENTES,95560.000844,,3,
Vedia  Bs. As. → Buenos Aires,90419.999538,,3,
Santa Isabel - LPM → NEUQUEN,88829.999457,,3,
NEUQUEN → Santa Isabel - LPM,88829.998728,,3,
Algarrobo del Aguila → Mendoza,85679.998167,,3,
GENERAL ALVEAR → Barda del Medio Acc,85245.000885,,3,
Vedia  Bs. As. → LINIERS,84749.99876,,3,
Gral Guemes → TUCUMAN,84209.99939900001,,3,
La Paz Acc - ERI → CORRIENTES,83550.000078,,3,
Retiro Buenos Aires → Iriarte Los Reyes,82220.00035100001,,3,
PARANA → Las Varillas - CBA,80540.000221,,3,
VIEDMA → Arroyo Verde - RNG,80500.000335,,3,
LAS GRUTAS → Cinco Saltos,78749.999905,,3,
GENERAL ALVEAR → Cnia 25 de Mayo - LPM,76859.999698,,3,
Pozo del Molle Acc → SANTA FE,74340.00079600001,,3,
Naschell - SLU → CORDOBA,71190.00049800001,,3,
Las Breñas acc - CHA → CORRIENTES,69290.00007899999,,3,
Metan → TUCUMAN,68039.999574,,3,
Santa Rosa - LPA → Villa Iris Acc,64169.999871,,3,
SAN JUAN → SAN LUIS,63850.000199999995,,3,
Tilcara → Salta,60180.000099000004,0.15066923370705887,3,0.5
Nueva Galia - SLU → General Pico - LPM,59850.000316,,3,
SANTA ROSA - LPM → Gral San Martin - LPM,56700.001116,,3,
NEUQUEN → Chimpay,52265.001040999996,,3,
CALETA OLIVIA → CDRO RIVADAVIA,51449.999805,,3,
Roque Saenz Peña → CORRIENTES,42840.000895,,3,
Cuyanita Mendoza IDA → Puente del Inca,42839.998619000005,,3,
Cnia 25 de Mayo - LPM → Cipolletti - RNG,41800.000308999995,,3,
TUCUMAN → Rosario de la Frontera,40229.99948,,3,
Cnia 25 de Mayo - LPM → Cinco Saltos,30570.000133,,3,
Algarrobo del Aguila → Catriel,29105.00127,,3,
San Salvador de Jujuy → Gral Guemes,23519.999950999998,,3,
Lujan Azcunaga Y Bufano → El Salto,20160.000743,,3,
Vistalba → El Salto,20159.99954,,3,
Mendoza → Vistalba,8930.000712000001,,3,
Luis Piedrabuena → CORDOBA,1049580.001088,,3,
Pto San Julian → RESISTENCIA,902580.000729,,2,
Almafuerte - CBA → Gral San Martin - LPM,151620.001419,,2,
Metan → Caleta Olivia,642599.9994409999,,2,
Caleta Olivia → SANTIAGO DEL ESTERO,642180.0003589999,,2,
COMODORO RIVADAVIA → CORRIENTES,640080.001203,,2,
SANTIAGO DEL ESTERO → RIO GALLEGOS,639194.218889,,2,
RIO CUARTO → Fitz Roy,616980.000995,,2,
CORRIENTES → Pigue PARADOR,613729.9998369999,,2,
RAWSON → RESISTENCIA,609243.00047,,2,
Trelew ELIMINAR → CORRIENTES,597686.001035,,2,
Salta → Pto San Julian,579315.9996410001,,2,
Buenos Aires → Lima,541939.999692,,2,
San Salvador de Jujuy → COMODORO RIVADAVIA,537320.001085,,2,
Salta → Caleta Olivia,517724.00024900003,,2,
PUERTO MADRYN → RESISTENCIA,512090.000595,,2,
GRAL. CONESA - RNG → Salta,508267.99953200005,,2,
TRELEW → RESISTENCIA,501700.0011,,2,
Tunuyan - Mza → Caleta Olivia,501700.000977,,2,
Padre Buodo Acc → RIO GALLEGOS,495260.999982,,2,
RIO GALLEGOS → SAN ANTONIO OESTE,484370.000107,,2,
Empedrado Acc → SIERRA GRANDE - RNG,477460.001294,,2,
Salta → Pto Santa Cruz,474889.999285,,2,
TRELEW → CORRIENTES,451469.999984,,2,
RESISTENCIA → PUERTO MADRYN,438850.00019399996,,2,
CORDOBA → CALETA OLIVIA,426292.999941,-0.19000360972724412,2,-0.3333333333333333
Lima → Buenos Aires,420000.000978,,2,
Eugenio Bustos → PUERTO MADRYN,403970.000152,,2,
BAHIA BLANCA → Rosario de la Frontera,395020.000327,,2,
CORDOBA → Pto Santa Cruz,393252.000278,,2,
Empedrado Acc → RAWSON,391479.999688,,2,
Pto San Julian → SIERRA GRANDE - RNG,391240.001146,,2,
Caleta Olivia → LA PLATA,388499.999671,,2,
San Salvador de Jujuy → PUERTO MADRYN,388059.999789,,2,
Caleta Olivia → Tunuyan - Mza,386705.999452,,2,
PARANA → LAS GRUTAS,383039.99926,,2,
Caleta Olivia → Azul (Hotel La Estrella),382940.00005000003,,2,
SANTIAGO DEL ESTERO → Villa Iris Acc,374440.00028,,2,
Villa Iris Acc → SANTIAGO DEL ESTERO,374440.00028,,2,
RESISTENCIA → BAHIA BLANCA,371899.999405,-0.12279460463685704,2,0
SAN ANTONIO OESTE → RIO GALLEGOS,358741.99935,,2,
BAHIA BLANCA → Goya Terminal,358479.999813,,2,
Mendoza → Las Breñas acc - CHA,354699.999952,,2,
RAWSON → ROSARIO - SFE,352380.00003700005,,2,
CORRIENTES → Mendoza,346499.999895,3.2307692271625816,2,1
PUERTO MADRYN → Tunuyan - Mza,341221.99877,,2,
RAWSON → Buenos Aires,340730.000181,3.2143475897283356,2,1
SAN JUAN → RESISTENCIA,340199.998989,,2,
PUERTO MADRYN → Pergamino Terminal,338319.999449,,2,
PUNTA ALTA → SANTIAGO DEL ESTERO,336000.000326,,2,
TARIJA (BOL) → LINIERS,335999.999002,,2,
Caleta Olivia → GRAL. CONESA - RNG,333480.000794,,2,
PARANA → SAN ANTONIO OESTE,332816.000303,,2,
PUERTO MADRYN → PARANA,326425.999734,,2,
SAN JUAN → Salta,325599.99931600003,,2,
GENERAL ALVEAR → PUERTO MADRYN,324880.000302,,2,
Junín → LAS GRUTAS,321520.000904,,2,
PUERTO MADRYN → Vicuña Mackenna,318159.99974400003,,2,
BAHIA BLANCA → SANTIAGO DEL ESTERO,315000.00093900005,,2,
CORRIENTES → VIEDMA,313039.99962400005,,2,
San Martin (MZA) → Monte Hermoso,312899.99991,,2,
SIERRA GRANDE - RNG → ROSARIO - SFE,301359.998593,,2,
LAS GRUTAS → PARANA,294640.000718,,2,
CALETA OLIVIA → Retiro Buenos Aires,294530.000395,,2,
Huinca Renanco → PUERTO MADRYN,287919.999704,,2,
PUERTO MADRYN → Huinca Renanco,287919.999704,,2,
Gral San Martin - LPM → San Martin (MZA),287279.999821,,2,
RESISTENCIA → SAN JUAN,285599.998898,,2,
PUERTO MADRYN → Junín,284059.99891,,2,
VIEDMA → PARANA,283790.00002000004,,2,
CALETA OLIVIA → LINIERS,283500.001007,,2,
Mendoza → Palpalá,283500.00026799995,,2,
CORRIENTES → San Juan,283500.000139,,2,
Junín → CORRIENTES,281619.99996100005,,2,
Vicuña Mackenna → Salta,271539.999777,1.4999079233064099,2,1
9 de Julio YPF Acc → LAS GRUTAS,269020.00115,,2,
LAS GRUTAS → 9 de Julio YPF Acc,269020.00115,,2,
Pto San Julian → SAN ANTONIO OESTE,268944.000671,,2,
GENERAL ALVEAR → Mar del Plata,264599.999292,,2,
Mar del Plata → GENERAL ALVEAR,264599.999292,,2,
PUNTA ALTA → Villa Atuel - SRA,260399.999876,,2,
Azul (Hotel La Estrella) → CALETA OLIVIA,256385.000564,,2,
Caleta Olivia → Cinco Saltos,255360.001391,,2,
San Juan → La Quiaca,254099.999567,,2,
SAN ANTONIO OESTE → GENERAL ALVEAR,252839.999462,,2,
Rio Colorado → CORDOBA,252420.000861,,2,
Lujan Azcuenaga - MZA → Añelo,252000.000511,,2,
Almafuerte - CBA → PUNTA ALTA,250040.00061000002,,2,
San Juan → San Salvador de Jujuy,243600.00014,,2,
Retiro Buenos Aires → SIERRA GRANDE - RNG,241500.000536,,2,
SAN ANTONIO OESTE → Pto San Julian,240144.99925499997,,2,
Caleta Olivia → Villa Regina,238980.000306,,2,
CALETA OLIVIA → Cipolletti - RNG,238580.001308,,2,
Cinco Saltos → COMODORO RIVADAVIA,231839.99972999998,,2,
Añelo → Eugenio Bustos,231000.00059,,2,
Mar del Plata → Cipolletti - RNG,230999.999791,,2,
CORDOBA → GRAL. CONESA - RNG,226380.000593,,2,
PARANA → San Martin (MZA),225749.99936299998,,2,
Villa Iris Acc → CORDOBA,224049.99998,,2,
Retiro Bs As ELIMINAR → TRELEW,222600.001092,,2,
Eugenio Bustos → Bariloche,217880.00039499998,,2,
CALETA OLIVIA → BAHIA BLANCA,217139.999969,1.4329411940874872,2,1
COMODORO RIVADAVIA → Villa Regina,211900.000762,,2,
Villa Regina → COMODORO RIVADAVIA,211900.00010499998,,2,
Tunuyan (PLAZA) → Añelo,210000.000635,,2,
Mendoza → S.P. del Chañar Acc,210000.000602,,2,
CORDOBA → Villa Iris Acc,208959.999504,,2,
PUNTA ALTA → San Martin (MZA),208449.999659,,2,
TRELEW → Luis Piedrabuena,207144.000373,,2,
COMODORO RIVADAVIA → SAN ANTONIO OESTE,205279.99933199998,,2,
Eduardo Castex → TUCUMAN,203619.998893,,2,
El Talar Terminal → SAN JUAN,197620.00050199998,,2,
SAN JUAN → Pilar Point Shopping,197619.99938,,2,
SAN ANTONIO OESTE → Buenos Aires,194259.999178,,2,
RIO CUARTO → Rio Colorado,191939.999346,,2,
Pergamino Terminal → CORRIENTES,191739.999754,,2,
Realico - LPM → PUERTO MADRYN,191319.998656,,2,
Salta → Villa Ojo de Agua,189839.999373,,2,
RESISTENCIA → LA RIOJA,189140.000147,,2,
Salta → SP Atacama CHILE,189000.001041,,2,
LINIERS → Villazon,188999.999108,,2,
Chimpay Acc → Mar del Plata,186899.99885,,2,
Vicuña Mackenna → LAS GRUTAS,185439.999552,,2,
PUERTO MADRYN → Catriel,185403.99904,,2,
Aguilares - TUC → La Quiaca,180399.999606,,2,
San Martin (MZA) → LA PLATA,180180.000088,,2,
Vicuña Mackenna → SAN ANTONIO OESTE,179359.999876,,2,
Concepcion - TUC → Mendoza,178919.999664,,2,
Jacinto Arauz Acc → CORDOBA,177039.999943,,2,
Realico - LPM → TRELEW,176965.999663,,2,
LA PLATA → SAN LUIS,173680.000095,,2,
SAN LUIS → LA PLATA,173680.000095,,2,
LA RIOJA → San Pedro de Jujuy,173259.999889,,2,
San Pedro de Jujuy → LA RIOJA,173259.999889,,2,
CORRIENTES → CATAMARCA,172200.000627,,2,
Añelo → GENERAL ALVEAR,170099.999156,,2,
Santo Tome - SFE → SAN LUIS,165900.000909,,2,
Villa Mercedes - SLU → PARANA,158240.000398,,2,
Plottier → Lujan Azcuenaga - MZA,158220.000472,,2,
RESISTENCIA → Pergamino Terminal,153360.000195,,2,
TRELEW → Cinco Saltos,152460.00069,,2,
Mendoza → Brandsen,3359.998974,,2,
SAN LUIS → Pilar Bs As,150780.000572,,2,
Buenos Aires → VIEDMA,150679.999276,,2,
La Quiaca → Mendoza,143960.001411,,2,
Cinco Saltos → PUERTO MADRYN,139859.999792,,2,
Almafuerte - CBA → SANTIAGO DEL ESTERO,139659.999145,,2,
Cipolletti - RNG → RAWSON,138180.000131,,2,
Mendoza → Santo Tome - SFE,137550.000969,,2,
Lujan Azcuenaga - MZA → Plottier,137239.999465,,2,
CDRO RIVADAVIA → BAHIA BLANCA,136499.999618,,2,
Entre Lagos → Villa la Angostura,136499.999553,,2,
25 De Mayo Acc - MZA → Mendoza,134820.00014,,2,
Bernasconi Acc → CORDOBA,134658.000075,,2,
Jesus Maria Acc → San Salvador de Jujuy,133780.000168,,2,
Mendoza → Puelen - LPM,132105.710071,,2,
BAHIA BLANCA → CDRO RIVADAVIA,132099.99875099998,,2,
Eduardo Castex → Mendoza,131680.000122,,2,
ROSARIO - SFE → Goya Terminal,130300.00050200001,,2,
9 de Julio YPF Acc → SANTA FE,130200.00079,,2,
Palpala → CORDOBA,130200.00066399999,,2,
CORDOBA → Palpala,130200.00056,,2,
General Roca → RAWSON,128740.00091199999,,2,
Eugenio Bustos → Plottier,122860.00003299999,,2,
Vicuña Mackenna → PUNTA ALTA,122859.998847,,2,
Retiro Buenos Aires → Unión Tnal. SL,121179.999341,,2,
Santa Rosa - LPA → GENERAL ALVEAR,119650.000189,,2,
Realico - LPM → BAHIA BLANCA,119079.999874,,2,
SAN JUAN → LA RIOJA,115759.99954799999,,2,
Tunuyan - Mza → Catriel,115610.000556,,2,
Villa Carlos Paz → San Martin (MZA),113609.99979999999,,2,
Lujan Azcuenaga - MZA → Cnia 25 de Mayo - LPM,112359.999974,,2,
LA RIOJA → Aguilares - TUC,111159.998746,,2,
Villa la Angostura → Temuco,109199.999786,,2,
Cnel Pringles Bs As → LINIERS,108990.00016200001,,2,
Tunuyan - Mza → SANTA ROSA - LPM,107299.999986,,2,
CDRO RIVADAVIA → Pto Santa Cruz,104999.999778,,2,
Mendoza → La Falda,103320.00052100001,,2,
ROSARIO - SFE → Bolivar Acc,103320.00038400001,,2,
Pedro Luro Acc → SAN ANTONIO OESTE,102346.999971,,2,
Arroyo Verde - RNG → General Roca,102331.999148,,2,
TERMAS R HONDO → CORDOBA,99340.000034,,2,
La Quiaca → LA RIOJA,98920.00127,,2,
Bell Ville Pdor → Mendoza,98700.000379,,2,
General Pico - LPM → Villa Atuel - SRA,98199.99995900001,,2,
Santa Rosa - LPA → Villa Mercedes - SLU,97649.999075,,2,
RAWSON → Choele Choel,97129.9993,,2,
Santa Rosa - LPA → Eugenio Bustos,97079.999397,,2,
Luis Piedrabuena → CDRO RIVADAVIA,96600.00002400001,-0.20138888221364484,2,-0.3333333333333333
TUCUMAN → LA RIOJA,96159.999384,,2,
SGO DEL ESTERO → Palpala,95760.000389,,2,
Villa Mercedes - SLU → San Francisco - CBA,94500.000733,,2,
ROSARIO - SFE → Esquina Acc,94200.001276,,2,
RAWSON → BAHIA BLANCA,93819.999503,,2,
Pedro Luro Acc → PUERTO MADRYN,89859.99986,,2,
SAN ANTONIO OESTE → CDRO RIVADAVIA,89260.00088,,2,
Villa Las Rosas - CBA → Mendoza,89249.999188,,2,
CDRO RIVADAVIA → Luis Piedrabuena,88199.999077,,2,
Rio Colorado → PUERTO MADRYN,87483.000168,,2,
Las Varillas - CBA → Villa Mercedes - SLU,85470.000726,,2,
Pergamino Terminal → SANTA FE,84528.00009399999,,2,
Acc 25 de Mayo LPM → Añelo,83999.99939499999,,2,
RIO CUARTO → Monte Coman C/C,83999.99888599999,,2,
PARANA → Bella Vista - COR,83789.999904,,2,
CATAMARCA → La Quiaca,83579.999384,,2,
La Quiaca → CATAMARCA,83579.999384,,2,
SAN ANTONIO OESTE → RAWSON,82310.000719,,2,
SANTIAGO DEL ESTERO → Palpalá,79800.001287,,2,
BAHIA BLANCA → General Roca,79800.001094,,2,
Pomona Acc → Cnia 25 de Mayo - LPM,78801.999935,,2,
Villa Mercedes - SLU → Las Varillas - CBA,77700.00032600001,,2,
SANTIAGO DEL ESTERO → San Salvador de Jujuy,76440.000047,,2,
SANTA FE → Goya Acc,70560.000637,,2,
Villa Iris Acc → General Pico - LPM,70559.999078,,2,
SANTA ROSA - LPM → GRAL. CONESA - RNG,68520.001401,,2,
PARANA → Villa Maria - CBA,68249.999066,,2,
ROSARIO - SFE → Junín,66601.000032,,2,
CORDOBA → La Toma - SLU,66579.99976800001,,2,
Rio Colorado → RAWSON,65819.998687,,2,
San Martin (MZA) → Tilisarao - SLU,63000.00128,,2,
Santiago → Puerto Montt,62999.999417,,2,
SANTA ROSA - LPM → LAS GRUTAS,56825.999628,,2,
Buenos Aires → Vedia  Bs. As.,56500.001080999995,,2,
Lujan Terminal - BUE → Vedia  Bs. As.,56500.000729,,2,
Villa Iris Acc → Santa Rosa - LPA,54600.001069,,2,
PUERTO MADRYN → Pedro Luro Acc,54599.99897,,2,
Villa Regina → Cnia 25 de Mayo - LPM,53979.999261,,2,
San Martin (MZA) → Villa Mercedes - SLU,52500.000294,,2,
Mendoza → Tilisarao - SLU,52499.999443,,2,
San Juan → Aeropuerto MENDOZA,52499.998828,,2,
Almafuerte - CBA → Villa Mercedes - SLU,52299.999697,,2,
Cnia 25 de Mayo - LPM → GENERAL ALVEAR,51240.00019,,2,
Puelen - LPM → GENERAL ALVEAR,48519.999348,,2,
Arroyo Verde - RNG → VIEDMA,48299.998842,,2,
Choele Choel → Cipolletti - RNG,47259.999882,,2,
SAN LUIS → Mina Clavero,46620.000117,0.8974359340920247,2,1
Mina Clavero → SAN LUIS,46619.998793,,2,
Gral San Martin - LPM → PUNTA ALTA,46499.999942,,2,
RAWSON → VIEDMA,45159.99909500001,,2,
General Pico - LPM → Nueva Galia - SLU,43889.998728,,2,
Merlo - SLU → Villa Carlos Paz,43680.001037,,2,
Villa Carlos Paz → Merlo - SLU,43680.001037,,2,
SANTA FE → Las Varillas - CBA,42000.000023,,2,
Villa Dolores - CBA → SAN LUIS,41790.001206,,2,
Cinco Saltos → SIERRA GRANDE - RNG,41650.001095,,2,
Corzuela → CORRIENTES,39699.999567,,2,
CORDOBA → Naschell - SLU,39010.000318000006,,2,
PARANA → San Francisco - CBA,37799.999006,,2,
Caleta Olivia → CDRO RIVADAVIA,35700.000576,,2,
Choele Choel → Cinco Saltos,35699.999553,,2,
ROSARIO - SFE → Pergamino Terminal,35160.000445,,2,
TUCUMAN → Metan,34340.000059,,2,
Gral San Martin - LPM → SANTA ROSA - LPM,33080.000575,,2,
NEUQUEN → Puelen Acc,31500.000757,,2,
SANTA ROSA - LPM → Villa Iris Acc,30239.998698,,2,
Metan → Perico,28980.000868,,2,
Puente Del Inca → Mendoza,28559.999526,1.0000000075630253,2,1
Puente del Inca → Cuyanita Mendoza IDA,28559.998671,,2,
Desaguadero (MZA) → Mendoza,28250.000089,,2,
Mendoza → Desaguadero (MZA),28250.000089,,2,
Machagai acc → CORRIENTES,21840.000483,,2,
CORRIENTES → Machagai acc,21839.999646,,2,
Merlo - SLU → Villa Dolores - CBA,19430.000427,,2,
SAN LUIS → La Paz (MZA),19220.00054,1.0338623683278785,2,1
Mendoza → Manantiales,17220.000232,,2,
General Roca → NEUQUEN,17149.999598,2.024691611999504,2,1
Villa Dolores - CBA → Merlo - SLU,15960.001288,,2,
Mendoza → Cerro Negro,15960.000531,,2,
Cerro Negro → Mendoza,15340.001368,,2,
Villa Mercedes - SLU → SAN LUIS,14489.999675,,2,
El Chocon → Cinco Saltos,13660.001394,,2,
SAN LUIS → La Toma - SLU,13659.999414,,2,
Las Vegas → Lujan Azcunaga Y Bufano,13439.999108,,2,
Lujan Azcunaga Y Bufano → Las Vegas,13439.999108,,2,
Cinco Saltos → General Roca,13020.000773,,2,
San Francisco - CBA → Angelica Acc R19,12600.001355,,2,
El Salto → Vistalba,12289.99913,,2,
Chacritas → Lujan Azcunaga Y Bufano,10079.998708,,2,
RESISTENCIA → Empedrado Acc,8320.000088,,2,
Panamericana → Mendoza,5780.00068,,2,
RESISTENCIA → Pto San Julian,902579.998724,,2,
Palpalá → Luis Piedrabuena,573619.999787,,1,
Lujan Terminal - BUE → San Juan,77179.999843,,1,
RIO GALLEGOS → San Salvador de Jujuy,434599.999434,,1,
Rosario de la Frontera → RIO GALLEGOS,406139.999449,,1,
SANTA FE → Pto San Julian,386929.999366,,1,
Perico → Caleta Olivia,370019.999478,,1,
COMODORO RIVADAVIA → PARANA,353850.000721,,1,
PARANA → COMODORO RIVADAVIA,353850.000721,,1,
CORRIENTES → LAS GRUTAS,348180.000375,,1,
LAS GRUTAS → CORRIENTES,348180.000375,,1,
Almafuerte - CBA → Pto San Julian,346399.999289,,1,
San Salvador de Jujuy → CALETA OLIVIA,340172.000644,,1,
RIO GALLEGOS → Almafuerte - CBA,334666.000105,,1,
TUCUMAN → Luis Piedrabuena,323399.999926,,1,
Caleta Olivia → Metan,321299.999631,,1,
COMODORO RIVADAVIA → RESISTENCIA,320040.000195,,1,
Pto San Julian → Salta,319777.230504,,1,
Caleta Olivia → Rosario de la Frontera,317099.999581,,1,
SIERRA GRANDE - RNG → Salta,316050.000499,,1,
Metan → RIO GALLEGOS,310776.999905,,1,
Junín → COMODORO RIVADAVIA,306600.000615,,1,
COMODORO RIVADAVIA → Junín,306599.999638,,1,
Luis Piedrabuena → San Salvador de Jujuy,303474.000709,,1,
GENERAL ALVEAR → COMODORO RIVADAVIA,302400.000255,,1,
PUNTA ALTA → Metan,302299.999996,,1,
Metan → PUNTA ALTA,302299.999659,,1,
Caleta Olivia → TUCUMAN,300620.000422,,1,
RAWSON → PARANA,292639.999292,,1,
Perico → BAHIA BLANCA,286650.000606,,1,
COMODORO RIVADAVIA → Metan,283710.00034,,1,
RAWSON → CORRIENTES,273720.000332,,1,
Mendoza → SIERRA GRANDE - RNG,271849.999803,,1,
PARANA → Caleta Olivia,263659.999845,,1,
TRELEW → San Salvador de Jujuy,263240.000388,,1,
Eduardo Castex → Pto San Julian,263240.000192,,1,
Caleta Olivia → San Salvador de Jujuy,261674.999535,,1,
Caleta Olivia → Villa Ojo de Agua,258510.000177,,1,
ROSARIO - SFE → Caleta Olivia,256829.99956,,1,
Eduardo Castex → RIO GALLEGOS,255679.99962,,1,
SIERRA GRANDE - RNG → PARANA,254840.000724,,1,
Salta → Jacinto Arauz Acc,254787.369372,,1,
RESISTENCIA → VIEDMA,254520.000707,,1,
VIEDMA → RESISTENCIA,254520.000707,,1,
PUERTO MADRYN → Salta,252840.000265,,1,
LAS GRUTAS → Eugenio Bustos,248749.999364,,1,
San Salvador de Jujuy → SANTA ROSA - LPM,245389.999802,,1,
Pto San Julian → SGO DEL ESTERO,245035.000587,,1,
RAWSON → Empedrado Acc,244759.999768,,1,
Salta → Luis Piedrabuena,234584.999552,,1,
GENERAL ALVEAR → Caleta Olivia,234470.000508,,1,
Caleta Olivia → GENERAL ALVEAR,234469.999661,,1,
Metan → PUERTO MADRYN,234150.000499,,1,
Almafuerte - CBA → RIO GALLEGOS,234032.00021,,1,
Palpalá → SANTA ROSA - LPM,233000.000074,,1,
San Salvador de Jujuy → CDRO RIVADAVIA,231560.000545,,1,
Salta → GRAL. CONESA - RNG,231031.999744,,1,
